id	label	source	length	original_header
POS_DRAMP_DRAMP01803	1	DRAMP	13	DRAMP01803
POS_DRAMP_DRAMP01804	1	DRAMP	13	DRAMP01804
POS_DRAMP_DRAMP01805	1	DRAMP	15	DRAMP01805
POS_DRAMP_DRAMP01806	1	DRAMP	15	DRAMP01806
POS_DRAMP_DRAMP01807	1	DRAMP	17	DRAMP01807
POS_DRAMP_DRAMP01808	1	DRAMP	17	DRAMP01808
POS_DRAMP_DRAMP01810	1	DRAMP	13	DRAMP01810
POS_DRAMP_DRAMP01811	1	DRAMP	14	DRAMP01811
POS_DRAMP_DRAMP01812	1	DRAMP	12	DRAMP01812
POS_DRAMP_DRAMP01813	1	DRAMP	13	DRAMP01813
POS_DRAMP_DRAMP01815	1	DRAMP	13	DRAMP01815
POS_DRAMP_DRAMP01816	1	DRAMP	13	DRAMP01816
POS_DRAMP_DRAMP01817	1	DRAMP	13	DRAMP01817
POS_DRAMP_DRAMP01818	1	DRAMP	14	DRAMP01818
POS_DRAMP_DRAMP01819	1	DRAMP	13	DRAMP01819
POS_DRAMP_DRAMP01820	1	DRAMP	13	DRAMP01820
POS_DRAMP_DRAMP01821	1	DRAMP	13	DRAMP01821
POS_DRAMP_DRAMP01822	1	DRAMP	13	DRAMP01822
POS_DRAMP_DRAMP01823	1	DRAMP	13	DRAMP01823
POS_DRAMP_DRAMP01824	1	DRAMP	13	DRAMP01824
POS_DRAMP_DRAMP01825	1	DRAMP	14	DRAMP01825
POS_DRAMP_DRAMP01826	1	DRAMP	23	DRAMP01826
POS_DRAMP_DRAMP01827	1	DRAMP	13	DRAMP01827
POS_DRAMP_DRAMP01828	1	DRAMP	14	DRAMP01828
POS_DRAMP_DRAMP01829	1	DRAMP	14	DRAMP01829
POS_DRAMP_DRAMP01830	1	DRAMP	13	DRAMP01830
POS_DRAMP_DRAMP01832	1	DRAMP	10	DRAMP01832
POS_DRAMP_DRAMP01833	1	DRAMP	16	DRAMP01833
POS_DRAMP_DRAMP01834	1	DRAMP	21	DRAMP01834
POS_DRAMP_DRAMP01835	1	DRAMP	23	DRAMP01835
POS_DRAMP_DRAMP01836	1	DRAMP	24	DRAMP01836
POS_DRAMP_DRAMP01837	1	DRAMP	24	DRAMP01837
POS_DRAMP_DRAMP01838	1	DRAMP	24	DRAMP01838
POS_DRAMP_DRAMP01839	1	DRAMP	24	DRAMP01839
POS_DRAMP_DRAMP01840	1	DRAMP	23	DRAMP01840
POS_DRAMP_DRAMP01841	1	DRAMP	24	DRAMP01841
POS_DRAMP_DRAMP01842	1	DRAMP	24	DRAMP01842
POS_DRAMP_DRAMP01843	1	DRAMP	24	DRAMP01843
POS_DRAMP_DRAMP01844	1	DRAMP	24	DRAMP01844
POS_DRAMP_DRAMP01845	1	DRAMP	24	DRAMP01845
POS_DRAMP_DRAMP01846	1	DRAMP	24	DRAMP01846
POS_DRAMP_DRAMP01847	1	DRAMP	19	DRAMP01847
POS_DRAMP_DRAMP01848	1	DRAMP	19	DRAMP01848
POS_DRAMP_DRAMP01849	1	DRAMP	24	DRAMP01849
POS_DRAMP_DRAMP01850	1	DRAMP	30	DRAMP01850
POS_DRAMP_DRAMP01853	1	DRAMP	24	DRAMP01853
POS_DRAMP_DRAMP01854	1	DRAMP	33	DRAMP01854
POS_DRAMP_DRAMP01855	1	DRAMP	33	DRAMP01855
POS_DRAMP_DRAMP01857	1	DRAMP	33	DRAMP01857
POS_DRAMP_DRAMP01858	1	DRAMP	33	DRAMP01858
POS_DRAMP_DRAMP01859	1	DRAMP	33	DRAMP01859
POS_DRAMP_DRAMP01860	1	DRAMP	71	DRAMP01860
POS_DRAMP_DRAMP01861	1	DRAMP	74	DRAMP01861
POS_DRAMP_DRAMP01862	1	DRAMP	71	DRAMP01862
POS_DRAMP_DRAMP01863	1	DRAMP	74	DRAMP01863
POS_DRAMP_DRAMP01864	1	DRAMP	33	DRAMP01864
POS_DRAMP_DRAMP01865	1	DRAMP	61	DRAMP01865
POS_DRAMP_DRAMP01866	1	DRAMP	63	DRAMP01866
POS_DRAMP_DRAMP01867	1	DRAMP	67	DRAMP01867
POS_DRAMP_DRAMP01868	1	DRAMP	71	DRAMP01868
POS_DRAMP_DRAMP01869	1	DRAMP	24	DRAMP01869
POS_DRAMP_DRAMP01870	1	DRAMP	20	DRAMP01870
POS_DRAMP_DRAMP01871	1	DRAMP	24	DRAMP01871
POS_DRAMP_DRAMP01872	1	DRAMP	20	DRAMP01872
POS_DRAMP_DRAMP01873	1	DRAMP	21	DRAMP01873
POS_DRAMP_DRAMP01874	1	DRAMP	24	DRAMP01874
POS_DRAMP_DRAMP01875	1	DRAMP	37	DRAMP01875
POS_DRAMP_DRAMP01876	1	DRAMP	38	DRAMP01876
POS_DRAMP_DRAMP01877	1	DRAMP	37	DRAMP01877
POS_DRAMP_DRAMP01878	1	DRAMP	37	DRAMP01878
POS_DRAMP_DRAMP01879	1	DRAMP	30	DRAMP01879
POS_DRAMP_DRAMP01880	1	DRAMP	33	DRAMP01880
POS_DRAMP_DRAMP01881	1	DRAMP	33	DRAMP01881
POS_DRAMP_DRAMP01882	1	DRAMP	72	DRAMP01882
POS_DRAMP_DRAMP01883	1	DRAMP	64	DRAMP01883
POS_DRAMP_DRAMP01884	1	DRAMP	72	DRAMP01884
POS_DRAMP_DRAMP01885	1	DRAMP	24	DRAMP01885
POS_DRAMP_DRAMP01886	1	DRAMP	29	DRAMP01886
POS_DRAMP_DRAMP01887	1	DRAMP	30	DRAMP01887
POS_DRAMP_DRAMP01888	1	DRAMP	19	DRAMP01888
POS_DRAMP_DRAMP01889	1	DRAMP	23	DRAMP01889
POS_DRAMP_DRAMP01890	1	DRAMP	24	DRAMP01890
POS_DRAMP_DRAMP01891	1	DRAMP	24	DRAMP01891
POS_DRAMP_DRAMP01892	1	DRAMP	24	DRAMP01892
POS_DRAMP_DRAMP01893	1	DRAMP	24	DRAMP01893
POS_DRAMP_DRAMP01894	1	DRAMP	24	DRAMP01894
POS_DRAMP_DRAMP01895	1	DRAMP	22	DRAMP01895
POS_DRAMP_DRAMP01896	1	DRAMP	24	DRAMP01896
POS_DRAMP_DRAMP01897	1	DRAMP	24	DRAMP01897
POS_DRAMP_DRAMP01898	1	DRAMP	24	DRAMP01898
POS_DRAMP_DRAMP01899	1	DRAMP	24	DRAMP01899
POS_DRAMP_DRAMP01900	1	DRAMP	24	DRAMP01900
POS_DRAMP_DRAMP01901	1	DRAMP	33	DRAMP01901
POS_DRAMP_DRAMP01902	1	DRAMP	33	DRAMP01902
POS_DRAMP_DRAMP01903	1	DRAMP	24	DRAMP01903
POS_DRAMP_DRAMP01904	1	DRAMP	33	DRAMP01904
POS_DRAMP_DRAMP01905	1	DRAMP	24	DRAMP01905
POS_DRAMP_DRAMP01906	1	DRAMP	24	DRAMP01906
POS_DRAMP_DRAMP01907	1	DRAMP	24	DRAMP01907
POS_DRAMP_DRAMP01908	1	DRAMP	33	DRAMP01908
POS_DRAMP_DRAMP01909	1	DRAMP	34	DRAMP01909
POS_DRAMP_DRAMP01910	1	DRAMP	30	DRAMP01910
POS_DRAMP_DRAMP01911	1	DRAMP	31	DRAMP01911
POS_DRAMP_DRAMP01913	1	DRAMP	24	DRAMP01913
POS_DRAMP_DRAMP01914	1	DRAMP	33	DRAMP01914
POS_DRAMP_DRAMP01915	1	DRAMP	33	DRAMP01915
POS_DRAMP_DRAMP01916	1	DRAMP	30	DRAMP01916
POS_DRAMP_DRAMP01917	1	DRAMP	24	DRAMP01917
POS_DRAMP_DRAMP01918	1	DRAMP	24	DRAMP01918
POS_DRAMP_DRAMP01919	1	DRAMP	24	DRAMP01919
POS_DRAMP_DRAMP01920	1	DRAMP	24	DRAMP01920
POS_DRAMP_DRAMP01922	1	DRAMP	33	DRAMP01922
POS_DRAMP_DRAMP01923	1	DRAMP	24	DRAMP01923
POS_DRAMP_DRAMP01924	1	DRAMP	24	DRAMP01924
POS_DRAMP_DRAMP01925	1	DRAMP	23	DRAMP01925
POS_DRAMP_DRAMP01926	1	DRAMP	24	DRAMP01926
POS_DRAMP_DRAMP01927	1	DRAMP	33	DRAMP01927
POS_DRAMP_DRAMP01928	1	DRAMP	33	DRAMP01928
POS_DRAMP_DRAMP01929	1	DRAMP	34	DRAMP01929
POS_DRAMP_DRAMP01930	1	DRAMP	24	DRAMP01930
POS_DRAMP_DRAMP01931	1	DRAMP	29	DRAMP01931
POS_DRAMP_DRAMP01932	1	DRAMP	29	DRAMP01932
POS_DRAMP_DRAMP01933	1	DRAMP	33	DRAMP01933
POS_DRAMP_DRAMP01934	1	DRAMP	33	DRAMP01934
POS_DRAMP_DRAMP01935	1	DRAMP	30	DRAMP01935
POS_DRAMP_DRAMP01936	1	DRAMP	29	DRAMP01936
POS_DRAMP_DRAMP01937	1	DRAMP	31	DRAMP01937
POS_DRAMP_DRAMP01938	1	DRAMP	31	DRAMP01938
POS_DRAMP_DRAMP01939	1	DRAMP	31	DRAMP01939
POS_DRAMP_DRAMP01940	1	DRAMP	24	DRAMP01940
POS_DRAMP_DRAMP01941	1	DRAMP	24	DRAMP01941
POS_DRAMP_DRAMP01942	1	DRAMP	24	DRAMP01942
POS_DRAMP_DRAMP01943	1	DRAMP	24	DRAMP01943
POS_DRAMP_DRAMP01944	1	DRAMP	24	DRAMP01944
POS_DRAMP_DRAMP01945	1	DRAMP	23	DRAMP01945
POS_DRAMP_DRAMP01946	1	DRAMP	32	DRAMP01946
POS_DRAMP_DRAMP01947	1	DRAMP	33	DRAMP01947
POS_DRAMP_DRAMP01949	1	DRAMP	24	DRAMP01949
POS_DRAMP_DRAMP01950	1	DRAMP	24	DRAMP01950
POS_DRAMP_DRAMP01951	1	DRAMP	24	DRAMP01951
POS_DRAMP_DRAMP01952	1	DRAMP	24	DRAMP01952
POS_DRAMP_DRAMP01953	1	DRAMP	33	DRAMP01953
POS_DRAMP_DRAMP01954	1	DRAMP	33	DRAMP01954
POS_DRAMP_DRAMP01955	1	DRAMP	30	DRAMP01955
POS_DRAMP_DRAMP01956	1	DRAMP	33	DRAMP01956
POS_DRAMP_DRAMP01957	1	DRAMP	33	DRAMP01957
POS_DRAMP_DRAMP01958	1	DRAMP	33	DRAMP01958
POS_DRAMP_DRAMP01959	1	DRAMP	33	DRAMP01959
POS_DRAMP_DRAMP01960	1	DRAMP	24	DRAMP01960
POS_DRAMP_DRAMP01961	1	DRAMP	24	DRAMP01961
POS_DRAMP_DRAMP01962	1	DRAMP	24	DRAMP01962
POS_DRAMP_DRAMP01963	1	DRAMP	24	DRAMP01963
POS_DRAMP_DRAMP01964	1	DRAMP	24	DRAMP01964
POS_DRAMP_DRAMP01965	1	DRAMP	24	DRAMP01965
POS_DRAMP_DRAMP01966	1	DRAMP	24	DRAMP01966
POS_DRAMP_DRAMP01967	1	DRAMP	24	DRAMP01967
POS_DRAMP_DRAMP01968	1	DRAMP	24	DRAMP01968
POS_DRAMP_DRAMP01969	1	DRAMP	21	DRAMP01969
POS_DRAMP_DRAMP01970	1	DRAMP	20	DRAMP01970
POS_DRAMP_DRAMP01971	1	DRAMP	20	DRAMP01971
POS_DRAMP_DRAMP01972	1	DRAMP	20	DRAMP01972
POS_DRAMP_DRAMP01973	1	DRAMP	20	DRAMP01973
POS_DRAMP_DRAMP01974	1	DRAMP	37	DRAMP01974
POS_DRAMP_DRAMP01975	1	DRAMP	24	DRAMP01975
POS_DRAMP_DRAMP01976	1	DRAMP	33	DRAMP01976
POS_DRAMP_DRAMP01978	1	DRAMP	25	DRAMP01978
POS_DRAMP_DRAMP01979	1	DRAMP	29	DRAMP01979
POS_DRAMP_DRAMP01980	1	DRAMP	29	DRAMP01980
POS_DRAMP_DRAMP01981	1	DRAMP	29	DRAMP01981
POS_DRAMP_DRAMP01982	1	DRAMP	29	DRAMP01982
POS_DRAMP_DRAMP01984	1	DRAMP	24	DRAMP01984
POS_DRAMP_DRAMP01985	1	DRAMP	29	DRAMP01985
POS_DRAMP_DRAMP01986	1	DRAMP	33	DRAMP01986
POS_DRAMP_DRAMP01987	1	DRAMP	33	DRAMP01987
POS_DRAMP_DRAMP01988	1	DRAMP	24	DRAMP01988
POS_DRAMP_DRAMP01989	1	DRAMP	24	DRAMP01989
POS_DRAMP_DRAMP01990	1	DRAMP	24	DRAMP01990
POS_DRAMP_DRAMP01991	1	DRAMP	24	DRAMP01991
POS_DRAMP_DRAMP01992	1	DRAMP	23	DRAMP01992
POS_DRAMP_DRAMP01993	1	DRAMP	24	DRAMP01993
POS_DRAMP_DRAMP01994	1	DRAMP	33	DRAMP01994
POS_DRAMP_DRAMP01995	1	DRAMP	33	DRAMP01995
POS_DRAMP_DRAMP01996	1	DRAMP	33	DRAMP01996
POS_DRAMP_DRAMP02001	1	DRAMP	24	DRAMP02001
POS_DRAMP_DRAMP02002	1	DRAMP	24	DRAMP02002
POS_DRAMP_DRAMP02003	1	DRAMP	24	DRAMP02003
POS_DRAMP_DRAMP02004	1	DRAMP	24	DRAMP02004
POS_DRAMP_DRAMP02006	1	DRAMP	21	DRAMP02006
POS_DRAMP_DRAMP02009	1	DRAMP	24	DRAMP02009
POS_DRAMP_DRAMP02010	1	DRAMP	33	DRAMP02010
POS_DRAMP_DRAMP02011	1	DRAMP	33	DRAMP02011
POS_DRAMP_DRAMP02012	1	DRAMP	20	DRAMP02012
POS_DRAMP_DRAMP02013	1	DRAMP	17	DRAMP02013
POS_DRAMP_DRAMP02014	1	DRAMP	29	DRAMP02014
POS_DRAMP_DRAMP02015	1	DRAMP	29	DRAMP02015
POS_DRAMP_DRAMP02016	1	DRAMP	20	DRAMP02016
POS_DRAMP_DRAMP02017	1	DRAMP	33	DRAMP02017
POS_DRAMP_DRAMP02018	1	DRAMP	20	DRAMP02018
POS_DRAMP_DRAMP02019	1	DRAMP	33	DRAMP02019
POS_DRAMP_DRAMP02020	1	DRAMP	20	DRAMP02020
POS_DRAMP_DRAMP02023	1	DRAMP	33	DRAMP02023
POS_DRAMP_DRAMP02025	1	DRAMP	37	DRAMP02025
POS_DRAMP_DRAMP02026	1	DRAMP	20	DRAMP02026
POS_DRAMP_DRAMP02027	1	DRAMP	33	DRAMP02027
POS_DRAMP_DRAMP02029	1	DRAMP	20	DRAMP02029
POS_DRAMP_DRAMP02031	1	DRAMP	17	DRAMP02031
POS_DRAMP_DRAMP02032	1	DRAMP	22	DRAMP02032
POS_DRAMP_DRAMP02033	1	DRAMP	33	DRAMP02033
POS_DRAMP_DRAMP02034	1	DRAMP	24	DRAMP02034
POS_DRAMP_DRAMP02035	1	DRAMP	24	DRAMP02035
POS_DRAMP_DRAMP02036	1	DRAMP	30	DRAMP02036
POS_DRAMP_DRAMP02037	1	DRAMP	30	DRAMP02037
POS_DRAMP_DRAMP02038	1	DRAMP	24	DRAMP02038
POS_DRAMP_DRAMP02040	1	DRAMP	24	DRAMP02040
POS_DRAMP_DRAMP02041	1	DRAMP	23	DRAMP02041
POS_DRAMP_DRAMP02042	1	DRAMP	24	DRAMP02042
POS_DRAMP_DRAMP02043	1	DRAMP	24	DRAMP02043
POS_DRAMP_DRAMP02044	1	DRAMP	24	DRAMP02044
POS_DRAMP_DRAMP02045	1	DRAMP	24	DRAMP02045
POS_DRAMP_DRAMP02046	1	DRAMP	24	DRAMP02046
POS_DRAMP_DRAMP02047	1	DRAMP	24	DRAMP02047
POS_DRAMP_DRAMP02048	1	DRAMP	24	DRAMP02048
POS_DRAMP_DRAMP02049	1	DRAMP	24	DRAMP02049
POS_DRAMP_DRAMP02050	1	DRAMP	23	DRAMP02050
POS_DRAMP_DRAMP02051	1	DRAMP	24	DRAMP02051
POS_DRAMP_DRAMP02052	1	DRAMP	33	DRAMP02052
POS_DRAMP_DRAMP02053	1	DRAMP	33	DRAMP02053
POS_DRAMP_DRAMP02054	1	DRAMP	33	DRAMP02054
POS_DRAMP_DRAMP02055	1	DRAMP	33	DRAMP02055
POS_DRAMP_DRAMP02056	1	DRAMP	33	DRAMP02056
POS_DRAMP_DRAMP02057	1	DRAMP	33	DRAMP02057
POS_DRAMP_DRAMP02058	1	DRAMP	33	DRAMP02058
POS_DRAMP_DRAMP02059	1	DRAMP	33	DRAMP02059
POS_DRAMP_DRAMP02060	1	DRAMP	33	DRAMP02060
POS_DRAMP_DRAMP02061	1	DRAMP	33	DRAMP02061
POS_DRAMP_DRAMP02062	1	DRAMP	33	DRAMP02062
POS_DRAMP_DRAMP02063	1	DRAMP	33	DRAMP02063
POS_DRAMP_DRAMP02064	1	DRAMP	33	DRAMP02064
POS_DRAMP_DRAMP02065	1	DRAMP	33	DRAMP02065
POS_DRAMP_DRAMP02066	1	DRAMP	33	DRAMP02066
POS_DRAMP_DRAMP02067	1	DRAMP	33	DRAMP02067
POS_DRAMP_DRAMP02068	1	DRAMP	33	DRAMP02068
POS_DRAMP_DRAMP02069	1	DRAMP	33	DRAMP02069
POS_DRAMP_DRAMP02070	1	DRAMP	33	DRAMP02070
POS_DRAMP_DRAMP02071	1	DRAMP	33	DRAMP02071
POS_DRAMP_DRAMP02072	1	DRAMP	33	DRAMP02072
POS_DRAMP_DRAMP02073	1	DRAMP	24	DRAMP02073
POS_DRAMP_DRAMP02075	1	DRAMP	24	DRAMP02075
POS_DRAMP_DRAMP02077	1	DRAMP	24	DRAMP02077
POS_DRAMP_DRAMP02078	1	DRAMP	24	DRAMP02078
POS_DRAMP_DRAMP02079	1	DRAMP	17	DRAMP02079
POS_DRAMP_DRAMP02080	1	DRAMP	17	DRAMP02080
POS_DRAMP_DRAMP02081	1	DRAMP	24	DRAMP02081
POS_DRAMP_DRAMP02084	1	DRAMP	33	DRAMP02084
POS_DRAMP_DRAMP02086	1	DRAMP	24	DRAMP02086
POS_DRAMP_DRAMP02087	1	DRAMP	24	DRAMP02087
POS_DRAMP_DRAMP02088	1	DRAMP	24	DRAMP02088
POS_DRAMP_DRAMP02089	1	DRAMP	24	DRAMP02089
POS_DRAMP_DRAMP02090	1	DRAMP	24	DRAMP02090
POS_DRAMP_DRAMP02091	1	DRAMP	24	DRAMP02091
POS_DRAMP_DRAMP02092	1	DRAMP	24	DRAMP02092
POS_DRAMP_DRAMP02093	1	DRAMP	24	DRAMP02093
POS_DRAMP_DRAMP02094	1	DRAMP	24	DRAMP02094
POS_DRAMP_DRAMP02095	1	DRAMP	24	DRAMP02095
POS_DRAMP_DRAMP02096	1	DRAMP	24	DRAMP02096
POS_DRAMP_DRAMP02097	1	DRAMP	24	DRAMP02097
POS_DRAMP_DRAMP02098	1	DRAMP	24	DRAMP02098
POS_DRAMP_DRAMP02099	1	DRAMP	24	DRAMP02099
POS_DRAMP_DRAMP02100	1	DRAMP	24	DRAMP02100
POS_DRAMP_DRAMP02101	1	DRAMP	24	DRAMP02101
POS_DRAMP_DRAMP02102	1	DRAMP	24	DRAMP02102
POS_DRAMP_DRAMP02103	1	DRAMP	24	DRAMP02103
POS_DRAMP_DRAMP02104	1	DRAMP	33	DRAMP02104
POS_DRAMP_DRAMP02105	1	DRAMP	33	DRAMP02105
POS_DRAMP_DRAMP02107	1	DRAMP	71	DRAMP02107
POS_DRAMP_DRAMP02114	1	DRAMP	29	DRAMP02114
POS_DRAMP_DRAMP02115	1	DRAMP	29	DRAMP02115
POS_DRAMP_DRAMP02116	1	DRAMP	28	DRAMP02116
POS_DRAMP_DRAMP02117	1	DRAMP	29	DRAMP02117
POS_DRAMP_DRAMP02118	1	DRAMP	29	DRAMP02118
POS_DRAMP_DRAMP02119	1	DRAMP	29	DRAMP02119
POS_DRAMP_DRAMP02120	1	DRAMP	29	DRAMP02120
POS_DRAMP_DRAMP02121	1	DRAMP	29	DRAMP02121
POS_DRAMP_DRAMP02122	1	DRAMP	28	DRAMP02122
POS_DRAMP_DRAMP02123	1	DRAMP	19	DRAMP02123
POS_DRAMP_DRAMP02124	1	DRAMP	19	DRAMP02124
POS_DRAMP_DRAMP02125	1	DRAMP	18	DRAMP02125
POS_DRAMP_DRAMP02126	1	DRAMP	22	DRAMP02126
POS_DRAMP_DRAMP02127	1	DRAMP	22	DRAMP02127
POS_DRAMP_DRAMP02128	1	DRAMP	13	DRAMP02128
POS_DRAMP_DRAMP02129	1	DRAMP	21	DRAMP02129
POS_DRAMP_DRAMP02130	1	DRAMP	27	DRAMP02130
POS_DRAMP_DRAMP02131	1	DRAMP	25	DRAMP02131
POS_DRAMP_DRAMP02132	1	DRAMP	25	DRAMP02132
POS_DRAMP_DRAMP02133	1	DRAMP	22	DRAMP02133
POS_DRAMP_DRAMP02134	1	DRAMP	22	DRAMP02134
POS_DRAMP_DRAMP02135	1	DRAMP	18	DRAMP02135
POS_DRAMP_DRAMP02136	1	DRAMP	18	DRAMP02136
POS_DRAMP_DRAMP02137	1	DRAMP	18	DRAMP02137
POS_DRAMP_DRAMP02138	1	DRAMP	23	DRAMP02138
POS_DRAMP_DRAMP02139	1	DRAMP	23	DRAMP02139
POS_DRAMP_DRAMP02140	1	DRAMP	25	DRAMP02140
POS_DRAMP_DRAMP02141	1	DRAMP	25	DRAMP02141
POS_DRAMP_DRAMP02142	1	DRAMP	27	DRAMP02142
POS_DRAMP_DRAMP02143	1	DRAMP	27	DRAMP02143
POS_DRAMP_DRAMP02144	1	DRAMP	79	DRAMP02144
POS_DRAMP_DRAMP02145	1	DRAMP	6	DRAMP02145
POS_DRAMP_DRAMP02146	1	DRAMP	5	DRAMP02146
POS_DRAMP_DRAMP02147	1	DRAMP	5	DRAMP02147
POS_DRAMP_DRAMP02148	1	DRAMP	7	DRAMP02148
POS_DRAMP_DRAMP02149	1	DRAMP	13	DRAMP02149
POS_DRAMP_DRAMP02150	1	DRAMP	13	DRAMP02150
POS_DRAMP_DRAMP02151	1	DRAMP	67	DRAMP02151
POS_DRAMP_DRAMP02152	1	DRAMP	68	DRAMP02152
POS_DRAMP_DRAMP02153	1	DRAMP	13	DRAMP02153
POS_DRAMP_DRAMP02154	1	DRAMP	13	DRAMP02154
POS_DRAMP_DRAMP02155	1	DRAMP	90	DRAMP02155
POS_DRAMP_DRAMP02156	1	DRAMP	9	DRAMP02156
POS_DRAMP_DRAMP02157	1	DRAMP	90	DRAMP02157
POS_DRAMP_DRAMP02158	1	DRAMP	9	DRAMP02158
POS_DRAMP_DRAMP02159	1	DRAMP	22	DRAMP02159
POS_DRAMP_DRAMP02160	1	DRAMP	13	DRAMP02160
POS_DRAMP_DRAMP02161	1	DRAMP	13	DRAMP02161
POS_DRAMP_DRAMP02162	1	DRAMP	13	DRAMP02162
POS_DRAMP_DRAMP02163	1	DRAMP	7	DRAMP02163
POS_DRAMP_DRAMP02164	1	DRAMP	11	DRAMP02164
POS_DRAMP_DRAMP02165	1	DRAMP	11	DRAMP02165
POS_DRAMP_DRAMP02166	1	DRAMP	17	DRAMP02166
POS_DRAMP_DRAMP02167	1	DRAMP	5	DRAMP02167
POS_DRAMP_DRAMP02168	1	DRAMP	5	DRAMP02168
POS_DRAMP_DRAMP02170	1	DRAMP	5	DRAMP02170
POS_DRAMP_DRAMP02171	1	DRAMP	6	DRAMP02171
POS_DRAMP_DRAMP02172	1	DRAMP	6	DRAMP02172
POS_DRAMP_DRAMP02173	1	DRAMP	6	DRAMP02173
POS_DRAMP_DRAMP02174	1	DRAMP	6	DRAMP02174
POS_DRAMP_DRAMP02175	1	DRAMP	7	DRAMP02175
POS_DRAMP_DRAMP02176	1	DRAMP	13	DRAMP02176
POS_DRAMP_DRAMP02177	1	DRAMP	13	DRAMP02177
POS_DRAMP_DRAMP02178	1	DRAMP	13	DRAMP02178
POS_DRAMP_DRAMP02179	1	DRAMP	13	DRAMP02179
POS_DRAMP_DRAMP02180	1	DRAMP	13	DRAMP02180
POS_DRAMP_DRAMP02181	1	DRAMP	7	DRAMP02181
POS_DRAMP_DRAMP02182	1	DRAMP	9	DRAMP02182
POS_DRAMP_DRAMP02183	1	DRAMP	6	DRAMP02183
POS_DRAMP_DRAMP02184	1	DRAMP	9	DRAMP02184
POS_DRAMP_DRAMP02185	1	DRAMP	13	DRAMP02185
POS_DRAMP_DRAMP02186	1	DRAMP	6	DRAMP02186
POS_DRAMP_DRAMP02187	1	DRAMP	28	DRAMP02187
POS_DRAMP_DRAMP02188	1	DRAMP	28	DRAMP02188
POS_DRAMP_DRAMP02189	1	DRAMP	28	DRAMP02189
POS_DRAMP_DRAMP02190	1	DRAMP	28	DRAMP02190
POS_DRAMP_DRAMP02192	1	DRAMP	41	DRAMP02192
POS_DRAMP_DRAMP02193	1	DRAMP	29	DRAMP02193
POS_DRAMP_DRAMP02194	1	DRAMP	42	DRAMP02194
POS_DRAMP_DRAMP02195	1	DRAMP	34	DRAMP02195
POS_DRAMP_DRAMP02196	1	DRAMP	42	DRAMP02196
POS_DRAMP_DRAMP02197	1	DRAMP	75	DRAMP02197
POS_DRAMP_DRAMP02198	1	DRAMP	71	DRAMP02198
POS_DRAMP_DRAMP02199	1	DRAMP	70	DRAMP02199
POS_DRAMP_DRAMP02200	1	DRAMP	74	DRAMP02200
POS_DRAMP_DRAMP02201	1	DRAMP	71	DRAMP02201
POS_DRAMP_DRAMP02202	1	DRAMP	75	DRAMP02202
POS_DRAMP_DRAMP02203	1	DRAMP	61	DRAMP02203
POS_DRAMP_DRAMP02204	1	DRAMP	61	DRAMP02204
POS_DRAMP_DRAMP02205	1	DRAMP	69	DRAMP02205
POS_DRAMP_DRAMP02206	1	DRAMP	46	DRAMP02206
POS_DRAMP_DRAMP02207	1	DRAMP	44	DRAMP02207
POS_DRAMP_DRAMP02208	1	DRAMP	66	DRAMP02208
POS_DRAMP_DRAMP02209	1	DRAMP	66	DRAMP02209
POS_DRAMP_DRAMP02210	1	DRAMP	71	DRAMP02210
POS_DRAMP_DRAMP02211	1	DRAMP	73	DRAMP02211
POS_DRAMP_DRAMP02212	1	DRAMP	71	DRAMP02212
POS_DRAMP_DRAMP02213	1	DRAMP	71	DRAMP02213
POS_DRAMP_DRAMP02214	1	DRAMP	71	DRAMP02214
POS_DRAMP_DRAMP02215	1	DRAMP	71	DRAMP02215
POS_DRAMP_DRAMP02216	1	DRAMP	71	DRAMP02216
POS_DRAMP_DRAMP02217	1	DRAMP	17	DRAMP02217
POS_DRAMP_DRAMP02218	1	DRAMP	17	DRAMP02218
POS_DRAMP_DRAMP02219	1	DRAMP	32	DRAMP02219
POS_DRAMP_DRAMP02220	1	DRAMP	28	DRAMP02220
POS_DRAMP_DRAMP02221	1	DRAMP	28	DRAMP02221
POS_DRAMP_DRAMP02222	1	DRAMP	28	DRAMP02222
POS_DRAMP_DRAMP02223	1	DRAMP	28	DRAMP02223
POS_DRAMP_DRAMP02224	1	DRAMP	28	DRAMP02224
POS_DRAMP_DRAMP02225	1	DRAMP	27	DRAMP02225
POS_DRAMP_DRAMP02226	1	DRAMP	28	DRAMP02226
POS_DRAMP_DRAMP02227	1	DRAMP	29	DRAMP02227
POS_DRAMP_DRAMP02228	1	DRAMP	25	DRAMP02228
POS_DRAMP_DRAMP02229	1	DRAMP	31	DRAMP02229
POS_DRAMP_DRAMP02230	1	DRAMP	32	DRAMP02230
POS_DRAMP_DRAMP02231	1	DRAMP	24	DRAMP02231
POS_DRAMP_DRAMP02232	1	DRAMP	12	DRAMP02232
POS_DRAMP_DRAMP02233	1	DRAMP	13	DRAMP02233
POS_DRAMP_DRAMP02234	1	DRAMP	13	DRAMP02234
POS_DRAMP_DRAMP02235	1	DRAMP	13	DRAMP02235
POS_DRAMP_DRAMP02236	1	DRAMP	14	DRAMP02236
POS_DRAMP_DRAMP02237	1	DRAMP	28	DRAMP02237
POS_DRAMP_DRAMP02238	1	DRAMP	28	DRAMP02238
POS_DRAMP_DRAMP02239	1	DRAMP	25	DRAMP02239
